ukprn,institution,subject,level,question,A_STRONGLY_DISAGREE,A_DISAGREE,A_NEUTRAL,A_AGREE,A_STRONGLY_AGREE,A_NA,CI_MIN,score,CI_MAX,response,sample,aggregate
10000291,Anglia Ruskin University,(9) Engineering and Technology,Other undergraduate,Q10,4,0,7,75,14,0,71,89,97,28,46,Y
10000291,Anglia Ruskin University,(9) Engineering and Technology,Other undergraduate,Q11,0,0,0,57,43,0,86,100,100,28,46,Y
10000291,Anglia Ruskin University,(9) Engineering and Technology,Other undergraduate,Q12,0,4,12,56,28,3,63,84,94,25,46,Y
10000291,Anglia Ruskin University,(9) Engineering and Technology,Other undergraduate,Q13,4,0,11,57,29,0,66,86,95,28,46,Y
10000291,Anglia Ruskin University,(9) Engineering and Technology,Other undergraduate,Q14,0,0,11,50,39,0,71,89,97,28,46,Y
10000291,Anglia Ruskin University,(9) Engineering and Technology,Other undergraduate,Q15,0,4,0,64,32,0,80,96,99,28,46,Y
10000291,Anglia Ruskin University,(9) Engineering and Technology,Other undergraduate,Q16,14,11,7,32,36,0,47,68,83,28,46,Y
10000291,Anglia Ruskin University,(9) Engineering and Technology,Other undergraduate,Q17,4,11,11,39,36,0,55,75,88,28,46,Y
10000291,Anglia Ruskin University,(9) Engineering and Technology,Other undergraduate,Q18,7,18,7,39,29,0,47,68,83,28,46,Y
10000291,Anglia Ruskin University,(9) Engineering and Technology,Other undergraduate,Q19,0,0,26,52,22,1,53,74,88,27,46,Y
10000291,Anglia Ruskin University,(9) Engineering and Technology,Other undergraduate,Q20,0,4,14,57,25,0,62,82,93,28,46,Y
10000291,Anglia Ruskin University,(9) Engineering and Technology,Other undergraduate,Q21,0,4,23,46,27,2,52,73,87,26,46,Y
10000291,Anglia Ruskin University,(9) Engineering and Technology,Other undergraduate,Q22,0,4,0,68,29,0,80,96,99,28,46,Y
10000291,Anglia Ruskin University,"(A) Architecture, Building and Planning",First degree,Q01,2,0,12,63,22,0,70,85,94,41,59,NULL
10000291,Anglia Ruskin University,"(A) Architecture, Building and Planning",First degree,Q02,5,0,15,56,24,0,64,80,90,41,59,NULL
10000291,Anglia Ruskin University,"(A) Architecture, Building and Planning",First degree,Q03,2,0,0,71,27,0,86,98,100,41,59,NULL
10000291,Anglia Ruskin University,"(A) Architecture, Building and Planning",First degree,Q04,2,0,2,61,34,0,82,95,99,41,59,NULL
10000291,Anglia Ruskin University,"(A) Architecture, Building and Planning",First degree,Q05,2,10,10,49,29,0,62,78,89,41,59,NULL
10000291,Anglia Ruskin University,"(A) Architecture, Building and Planning",First degree,Q06,5,10,23,38,25,1,45,63,77,40,59,NULL
10000291,Anglia Ruskin University,"(A) Architecture, Building and Planning",First degree,Q07,5,7,27,39,22,0,44,61,76,41,59,NULL
10000291,Anglia Ruskin University,"(A) Architecture, Building and Planning",First degree,Q08,5,8,18,43,28,1,53,70,83,40,59,NULL
10000291,Anglia Ruskin University,"(A) Architecture, Building and Planning",First degree,Q09,8,8,30,30,25,1,38,55,71,40,59,NULL
10000291,Anglia Ruskin University,"(A) Architecture, Building and Planning",First degree,Q10,2,5,7,56,29,0,70,85,94,41,59,NULL
10000291,Anglia Ruskin University,"(A) Architecture, Building and Planning",First degree,Q11,2,2,5,54,37,0,76,90,96,41,59,NULL
10000291,Anglia Ruskin University,"(A) Architecture, Building and Planning",First degree,Q12,3,8,10,45,35,1,63,80,90,40,59,NULL
10000291,Anglia Ruskin University,"(A) Architecture, Building and Planning",First degree,Q13,7,10,15,37,32,0,51,68,81,41,59,NULL
10000291,Anglia Ruskin University,"(A) Architecture, Building and Planning",First degree,Q14,2,12,12,39,34,0,56,73,85,41,59,NULL
10000291,Anglia Ruskin University,"(A) Architecture, Building and Planning",First degree,Q15,7,5,24,32,32,0,47,63,78,41,59,NULL
10000291,Anglia Ruskin University,"(A) Architecture, Building and Planning",First degree,Q16,2,5,7,49,37,0,70,85,94,41,59,NULL
10000291,Anglia Ruskin University,"(A) Architecture, Building and Planning",First degree,Q17,2,0,12,32,54,0,70,85,94,41,59,NULL
10000291,Anglia Ruskin University,"(A) Architecture, Building and Planning",First degree,Q18,5,2,7,37,49,0,70,85,94,41,59,NULL
10000291,Anglia Ruskin University,"(A) Architecture, Building and Planning",First degree,Q19,2,5,12,56,24,0,64,80,90,41,59,NULL
10000291,Anglia Ruskin University,"(A) Architecture, Building and Planning",First degree,Q20,5,5,2,51,37,0,73,88,95,41,59,NULL
10000291,Anglia Ruskin University,"(A) Architecture, Building and Planning",First degree,Q21,5,2,15,46,32,0,62,78,89,41,59,NULL
10000291,Anglia Ruskin University,"(A) Architecture, Building and Planning",First degree,Q22,2,2,17,44,34,0,62,78,89,41,59,NULL
10000291,Anglia Ruskin University,"(A) Architecture, Building and Planning",Other undergraduate,Q01,0,3,3,67,27,0,77,93,98,30,48,NULL
10000291,Anglia Ruskin University,"(A) Architecture, Building and Planning",Other undergraduate,Q02,0,3,3,67,27,0,77,93,98,30,48,NULL
10000291,Anglia Ruskin University,"(A) Architecture, Building and Planning",Other undergraduate,Q03,0,0,3,47,50,0,81,97,99,30,48,NULL
10000291,Anglia Ruskin University,"(A) Architecture, Building and Planning",Other undergraduate,Q04,3,0,7,47,43,0,72,90,97,30,48,NULL
10000291,Anglia Ruskin University,"(A) Architecture, Building and Planning",Other undergraduate,Q05,0,0,20,53,27,0,61,80,91,30,48,NULL
10000291,Anglia Ruskin University,"(A) Architecture, Building and Planning",Other undergraduate,Q06,0,7,17,63,13,0,57,77,89,30,48,NULL
10000291,Anglia Ruskin University,"(A) Architecture, Building and Planning",Other undergraduate,Q07,0,3,27,50,20,0,50,70,84,30,48,NULL
10000291,Anglia Ruskin University,"(A) Architecture, Building and Planning",Other undergraduate,Q08,0,0,30,60,10,0,50,70,84,30,48,NULL
10000291,Anglia Ruskin University,"(A) Architecture, Building and Planning",Other undergraduate,Q09,0,3,20,57,20,0,57,77,89,30,48,NULL
10000291,Anglia Ruskin University,"(A) Architecture, Building and Planning",Other undergraduate,Q10,7,0,10,57,27,0,64,83,93,30,48,NULL
10000291,Anglia Ruskin University,"(A) Architecture, Building and Planning",Other undergraduate,Q11,0,10,10,50,30,0,61,80,91,30,48,NULL
10000291,Anglia Ruskin University,"(A) Architecture, Building and Planning",Other undergraduate,Q12,0,3,10,50,37,0,68,87,95,30,48,NULL
10000291,Anglia Ruskin University,"(A) Architecture, Building and Planning",Other undergraduate,Q13,7,7,13,30,43,0,54,73,87,30,48,NULL
10000291,Anglia Ruskin University,"(A) Architecture, Building and Planning",Other undergraduate,Q14,0,7,3,59,31,1,71,90,97,29,48,NULL
10000291,Anglia Ruskin University,"(A) Architecture, Building and Planning",Other undergraduate,Q15,0,0,7,53,40,0,77,93,98,30,48,NULL
10000291,Anglia Ruskin University,"(A) Architecture, Building and Planning",Other undergraduate,Q16,0,3,3,37,57,0,77,93,98,30,48,NULL
10000291,Anglia Ruskin University,"(A) Architecture, Building and Planning",Other undergraduate,Q17,0,7,3,47,43,0,72,90,97,30,48,NULL
10000291,Anglia Ruskin University,"(A) Architecture, Building and Planning",Other undergraduate,Q18,0,0,10,63,27,0,72,90,97,30,48,NULL
10000291,Anglia Ruskin University,"(A) Architecture, Building and Planning",Other undergraduate,Q19,0,0,10,63,27,0,72,90,97,30,48,NULL
10000291,Anglia Ruskin University,"(A) Architecture, Building and Planning",Other undergraduate,Q20,0,0,13,47,40,0,68,87,95,30,48,NULL
10000291,Anglia Ruskin University,"(A) Architecture, Building and Planning",Other undergraduate,Q21,0,0,10,70,20,0,72,90,97,30,48,NULL
10000291,Anglia Ruskin University,"(A) Architecture, Building and Planning",Other undergraduate,Q22,0,3,0,50,47,0,81,97,99,30,48,NULL
10000291,Anglia Ruskin University,(B) Social studies,First degree,Q01,1,3,7,69,20,0,83,89,93,215,286,NULL
10000291,Anglia Ruskin University,(B) Social studies,First degree,Q02,2,5,15,56,21,1,71,78,83,214,286,NULL
10000291,Anglia Ruskin University,(B) Social studies,First degree,Q03,0,7,9,48,35,1,77,84,89,214,286,NULL
10000291,Anglia Ruskin University,(B) Social studies,First degree,Q04,3,5,11,52,29,1,74,81,86,214,286,NULL
10000291,Anglia Ruskin University,(B) Social studies,First degree,Q05,2,6,14,37,40,0,70,77,83,215,286,NULL
10000291,Anglia Ruskin University,(B) Social studies,First degree,Q06,4,6,13,43,33,0,70,77,82,215,286,NULL
10000291,Anglia Ruskin University,(B) Social studies,First degree,Q07,3,9,16,38,33,1,64,71,78,214,286,NULL
10000291,Anglia Ruskin University,(B) Social studies,First degree,Q08,4,14,12,39,32,0,63,71,77,215,286,NULL
10000291,Anglia Ruskin University,(B) Social studies,First degree,Q09,7,12,17,38,26,1,56,64,71,214,286,NULL
10000291,Anglia Ruskin University,(B) Social studies,First degree,Q10,5,9,11,52,24,0,68,75,81,215,286,NULL
10000291,Anglia Ruskin University,(B) Social studies,First degree,Q11,2,7,10,50,31,0,74,80,86,215,286,NULL
10000291,Anglia Ruskin University,(B) Social studies,First degree,Q12,3,8,20,46,24,10,62,70,77,205,286,NULL
10000291,Anglia Ruskin University,(B) Social studies,First degree,Q13,7,10,14,42,27,1,61,69,75,214,286,NULL
10000291,Anglia Ruskin University,(B) Social studies,First degree,Q14,8,12,13,41,25,0,59,67,73,215,286,NULL
10000291,Anglia Ruskin University,(B) Social studies,First degree,Q15,7,12,20,43,19,0,54,62,69,215,286,NULL
10000291,Anglia Ruskin University,(B) Social studies,First degree,Q16,2,9,9,43,37,0,74,81,86,215,286,NULL
10000291,Anglia Ruskin University,(B) Social studies,First degree,Q17,1,5,10,47,36,1,77,84,88,214,286,NULL
10000291,Anglia Ruskin University,(B) Social studies,First degree,Q18,1,4,17,48,31,25,71,79,85,190,286,NULL
10000291,Anglia Ruskin University,(B) Social studies,First degree,Q19,3,2,13,45,37,0,75,82,87,215,286,NULL
10000291,Anglia Ruskin University,(B) Social studies,First degree,Q20,1,2,12,41,44,1,79,85,90,214,286,NULL
10000291,Anglia Ruskin University,(B) Social studies,First degree,Q21,3,3,10,45,38,0,77,84,89,215,286,NULL
10000291,Anglia Ruskin University,(B) Social studies,First degree,Q22,4,8,12,51,25,0,69,76,82,215,286,NULL
10000291,Anglia Ruskin University,(C) Law,First degree,Q01,0,2,2,72,24,0,85,96,99,51,84,NULL
10000291,Anglia Ruskin University,(C) Law,First degree,Q02,2,6,6,54,32,0,73,86,94,51,84,NULL
10000291,Anglia Ruskin University,(C) Law,First degree,Q03,0,4,8,48,41,0,75,88,95,51,84,NULL
10000291,Anglia Ruskin University,(C) Law,First degree,Q04,2,4,8,50,37,0,73,86,94,51,84,NULL
10000291,Anglia Ruskin University,(C) Law,First degree,Q05,6,6,12,32,45,0,61,76,87,51,84,NULL
10000291,Anglia Ruskin University,(C) Law,First degree,Q06,7,2,8,42,42,0,69,83,92,51,84,NULL
10000291,Anglia Ruskin University,(C) Law,First degree,Q07,6,6,14,35,40,0,59,74,85,51,84,NULL
10000291,Anglia Ruskin University,(C) Law,First degree,Q08,2,6,10,50,32,0,68,82,91,51,84,NULL
10000291,Anglia Ruskin University,(C) Law,First degree,Q09,8,8,12,41,32,0,57,72,84,51,84,NULL
10000291,Anglia Ruskin University,(C) Law,First degree,Q10,4,8,10,35,44,0,64,78,88,51,84,NULL
10000291,Anglia Ruskin University,(C) Law,First degree,Q11,0,10,2,37,51,0,75,88,95,51,84,NULL
10000291,Anglia Ruskin University,(C) Law,First degree,Q12,2,12,7,44,36,0,65,79,89,51,84,NULL
10000291,Anglia Ruskin University,(C) Law,First degree,Q13,8,10,15,40,28,0,52,67,80,51,84,NULL
10000291,Anglia Ruskin University,(C) Law,First degree,Q14,10,6,13,36,36,0,56,71,83,51,84,NULL
10000291,Anglia Ruskin University,(C) Law,First degree,Q15,4,8,5,50,34,0,69,83,92,51,84,NULL
10000291,Anglia Ruskin University,(C) Law,First degree,Q16,2,8,10,39,42,0,66,80,90,51,84,NULL
10000291,Anglia Ruskin University,(C) Law,First degree,Q17,2,10,2,54,32,0,73,86,94,51,84,NULL
10000291,Anglia Ruskin University,(C) Law,First degree,Q18,2,7,7,52,32,7,69,84,93,44,84,NULL
10000291,Anglia Ruskin University,(C) Law,First degree,Q19,6,2,14,43,36,0,64,78,88,51,84,NULL
10000291,Anglia Ruskin University,(C) Law,First degree,Q20,4,4,6,43,44,0,73,86,94,51,84,NULL
10000291,Anglia Ruskin University,(C) Law,First degree,Q21,4,2,12,38,45,0,68,82,91,51,84,NULL
10000291,Anglia Ruskin University,(C) Law,First degree,Q22,2,4,10,45,40,0,70,84,92,51,84,NULL
10000291,Anglia Ruskin University,(D) Business and Administrative studies,First degree,Q01,1,5,11,64,20,0,79,84,88,362,500,NULL
10000291,Anglia Ruskin University,(D) Business and Administrative studies,First degree,Q02,2,7,24,53,14,0,62,67,72,362,500,NULL
10000291,Anglia Ruskin University,(D) Business and Administrative studies,First degree,Q03,1,4,18,55,22,0,72,77,81,362,500,NULL
10000291,Anglia Ruskin University,(D) Business and Administrative studies,First degree,Q04,2,9,19,52,19,0,65,71,76,362,500,NULL
10000291,Anglia Ruskin University,(D) Business and Administrative studies,First degree,Q05,2,8,21,43,25,0,63,68,73,362,500,NULL
10000291,Anglia Ruskin University,(D) Business and Administrative studies,First degree,Q06,3,12,23,48,14,0,57,63,68,362,500,NULL
10000291,Anglia Ruskin University,(D) Business and Administrative studies,First degree,Q07,6,19,23,38,14,1,46,52,58,361,500,NULL
10000291,Anglia Ruskin University,(D) Business and Administrative studies,First degree,Q08,5,17,20,41,17,0,52,58,63,362,500,NULL
10000291,Anglia Ruskin University,(D) Business and Administrative studies,First degree,Q09,6,18,29,34,13,3,42,47,53,359,500,NULL
10000291,Anglia Ruskin University,(D) Business and Administrative studies,First degree,Q10,2,8,19,55,15,0,65,70,75,362,500,NULL
10000291,Anglia Ruskin University,(D) Business and Administrative studies,First degree,Q11,2,4,14,49,31,1,75,80,84,361,500,NULL
10000291,Anglia Ruskin University,(D) Business and Administrative studies,First degree,Q12,2,8,24,46,20,18,61,66,72,344,500,NULL
10000291,Anglia Ruskin University,(D) Business and Administrative studies,First degree,Q13,2,8,11,41,37,0,73,78,83,362,500,NULL
10000291,Anglia Ruskin University,(D) Business and Administrative studies,First degree,Q14,4,10,15,43,28,3,66,71,76,359,500,NULL
10000291,Anglia Ruskin University,(D) Business and Administrative studies,First degree,Q15,4,7,16,51,21,0,67,72,77,362,500,NULL
10000291,Anglia Ruskin University,(D) Business and Administrative studies,First degree,Q16,1,5,7,50,37,0,82,87,90,362,500,NULL
10000291,Anglia Ruskin University,(D) Business and Administrative studies,First degree,Q17,2,3,7,49,40,0,85,89,92,362,500,NULL
10000291,Anglia Ruskin University,(D) Business and Administrative studies,First degree,Q18,1,3,15,45,36,22,76,81,85,340,500,NULL
10000291,Anglia Ruskin University,(D) Business and Administrative studies,First degree,Q19,2,4,18,51,25,2,71,76,81,360,500,NULL
10000291,Anglia Ruskin University,(D) Business and Administrative studies,First degree,Q20,1,2,14,46,36,0,77,82,86,362,500,NULL
10000291,Anglia Ruskin University,(D) Business and Administrative studies,First degree,Q21,2,5,19,48,26,1,69,74,79,361,500,NULL
10000291,Anglia Ruskin University,(D) Business and Administrative studies,First degree,Q22,2,7,14,56,21,1,72,77,81,361,500,NULL
10000291,Anglia Ruskin University,(E) Mass Communications and Documentation,First degree,Q01,1,2,8,55,34,0,80,89,94,117,164,NULL
10000291,Anglia Ruskin University,(E) Mass Communications and Documentation,First degree,Q02,3,6,10,49,31,0,71,81,88,117,164,NULL
10000291,Anglia Ruskin University,(E) Mass Communications and Documentation,First degree,Q03,1,1,8,36,54,0,81,90,95,117,164,NULL
10000291,Anglia Ruskin University,(E) Mass Communications and Documentation,First degree,Q04,3,3,13,51,30,0,72,81,88,117,164,NULL
10000291,Anglia Ruskin University,(E) Mass Communications and Documentation,First degree,Q05,1,4,14,45,37,0,72,81,88,117,164,NULL
10000291,Anglia Ruskin University,(E) Mass Communications and Documentation,First degree,Q06,3,6,11,53,27,0,70,80,87,117,164,NULL
10000291,Anglia Ruskin University,(E) Mass Communications and Documentation,First degree,Q07,1,8,21,50,20,0,59,69,78,117,164,NULL
10000291,Anglia Ruskin University,(E) Mass Communications and Documentation,First degree,Q08,1,2,11,48,37,0,76,85,91,117,164,NULL
10000291,Anglia Ruskin University,(E) Mass Communications and Documentation,First degree,Q09,2,3,18,49,29,0,67,77,85,117,164,NULL
10000291,Anglia Ruskin University,(E) Mass Communications and Documentation,First degree,Q10,1,5,11,48,36,0,74,83,90,117,164,NULL
10000291,Anglia Ruskin University,(E) Mass Communications and Documentation,First degree,Q11,1,2,4,38,55,0,86,93,97,117,164,NULL
10000291,Anglia Ruskin University,(E) Mass Communications and Documentation,First degree,Q12,1,12,12,37,39,0,66,76,84,117,164,NULL
10000291,Anglia Ruskin University,(E) Mass Communications and Documentation,First degree,Q13,1,7,13,35,43,0,68,78,85,117,164,NULL
10000291,Anglia Ruskin University,(E) Mass Communications and Documentation,First degree,Q14,0,16,12,41,31,0,61,72,80,117,164,NULL
10000291,Anglia Ruskin University,(E) Mass Communications and Documentation,First degree,Q15,3,6,19,42,30,0,62,72,81,117,164,NULL
10000291,Anglia Ruskin University,(E) Mass Communications and Documentation,First degree,Q16,6,1,11,43,39,0,72,82,89,117,164,NULL
10000291,Anglia Ruskin University,(E) Mass Communications and Documentation,First degree,Q17,2,7,6,42,42,0,75,84,90,117,164,NULL
10000291,Anglia Ruskin University,(E) Mass Communications and Documentation,First degree,Q18,1,2,10,46,41,0,78,87,92,117,164,NULL
10000291,Anglia Ruskin University,(E) Mass Communications and Documentation,First degree,Q19,3,4,11,43,39,0,72,82,89,117,164,NULL
10000291,Anglia Ruskin University,(E) Mass Communications and Documentation,First degree,Q20,0,2,7,38,52,0,82,90,95,117,164,NULL
10000291,Anglia Ruskin University,(E) Mass Communications and Documentation,First degree,Q21,1,3,18,40,38,1,68,78,85,116,164,NULL
10000291,Anglia Ruskin University,(E) Mass Communications and Documentation,First degree,Q22,4,4,9,42,40,0,73,82,89,117,164,NULL
10000291,Anglia Ruskin University,(F) Languages,First degree,Q01,0,0,4,52,44,0,88,96,99,94,140,NULL
10000291,Anglia Ruskin University,(F) Languages,First degree,Q02,1,2,6,50,42,0,83,92,96,94,140,NULL
10000291,Anglia Ruskin University,(F) Languages,First degree,Q03,1,1,6,40,53,0,84,93,97,94,140,NULL
10000291,Anglia Ruskin University,(F) Languages,First degree,Q04,1,0,8,37,54,0,82,91,96,94,140,NULL
10000291,Anglia Ruskin University,(F) Languages,First degree,Q05,1,4,10,38,47,0,74,85,92,94,140,NULL
10000291,Anglia Ruskin University,(F) Languages,First degree,Q06,1,3,13,45,39,0,73,84,91,94,140,NULL
10000291,Anglia Ruskin University,(F) Languages,First degree,Q07,1,8,13,39,40,1,67,78,87,93,140,NULL
10000291,Anglia Ruskin University,(F) Languages,First degree,Q08,1,9,12,34,44,0,67,78,86,94,140,NULL
10000291,Anglia Ruskin University,(F) Languages,First degree,Q09,1,11,22,27,40,0,55,67,77,94,140,NULL
10000291,Anglia Ruskin University,(F) Languages,First degree,Q10,2,8,10,30,51,0,69,80,88,94,140,NULL
10000291,Anglia Ruskin University,(F) Languages,First degree,Q11,1,3,9,35,52,1,76,87,93,93,140,NULL
10000291,Anglia Ruskin University,(F) Languages,First degree,Q12,7,6,15,34,39,0,61,73,82,94,140,NULL
10000291,Anglia Ruskin University,(F) Languages,First degree,Q13,5,7,8,31,50,0,69,80,88,94,140,NULL
10000291,Anglia Ruskin University,(F) Languages,First degree,Q14,3,4,10,42,40,2,71,82,90,92,140,NULL
10000291,Anglia Ruskin University,(F) Languages,First degree,Q15,3,4,12,37,45,0,71,82,89,94,140,NULL
10000291,Anglia Ruskin University,(F) Languages,First degree,Q16,2,12,6,42,38,0,69,80,88,94,140,NULL
